"Valgsted Id";"KommuneNr";"Kreds Nr";"Storkreds Nr";"Landsdels Nr";"Valgsted navn";"Kommune navn";"Kreds navn";"Storkreds navn";"Landsdels navn";"Valgsted start";"Valgsted stop"
"760027";"760";"83";"9";"3";"Rk Mølle";"Ringkøbing-Skjern";"11. Ringkøbing";"Vestjyllands Storkreds";"Midtjylland-Nordjylland";"20070101";"20150530"
"760028";"760";"83";"9";"3";"Stauning";"Ringkøbing-Skjern";"11. Ringkøbing";"Vestjyllands Storkreds";"Midtjylland-Nordjylland";"20070101";"99991231"
"760029";"760";"83";"9";"3";"Herborg";"Ringkøbing-Skjern";"11. Ringkøbing";"Vestjyllands Storkreds";"Midtjylland-Nordjylland";"20070101";"20150531"
"760030";"760";"83";"9";"3";"Videbæk";"Ringkøbing-Skjern";"11. Ringkøbing";"Vestjyllands Storkreds";"Midtjylland-Nordjylland";"20070101";"99991231"
"760031";"760";"83";"9";"3";"Nr.Vium";"Ringkøbing-Skjern";"11. Ringkøbing";"Vestjyllands Storkreds";"Midtjylland-Nordjylland";"20070101";"99991231"
"760032";"760";"83";"9";"3";"Troldhede";"Ringkøbing-Skjern";"11. Ringkøbing";"Vestjyllands Storkreds";"Midtjylland-Nordjylland";"20070101";"99991231"
"760033";"760";"83";"9";"3";"Vorgod";"Ringkøbing-Skjern";"11. Ringkøbing";"Vestjyllands Storkreds";"Midtjylland-Nordjylland";"20070101";"20150530"
"760034";"760";"83";"9";"3";"Fjelstervang";"Ringkøbing-Skjern";"11. Ringkøbing";"Vestjyllands Storkreds";"Midtjylland-Nordjylland";"20070101";"20150531"
"760035";"760";"83";"9";"3";"Spjald";"Ringkøbing-Skjern";"11. Ringkøbing";"Vestjyllands Storkreds";"Midtjylland-Nordjylland";"20070101";"99991231"
"760036";"760";"83";"9";"3";"Grønbjerg";"Ringkøbing-Skjern";"11. Ringkøbing";"Vestjyllands Storkreds";"Midtjylland-Nordjylland";"20070101";"20150531"
"766001";"766";"72";"8";"3";"Hedensted,  St.Dalby Og Urlev";"Hedensted";"11. Hedensted";"Østjyllands Storkreds";"Midtjylland-Nordjylland";"20070101";"20150530"
"766002";"766";"72";"8";"3";"Løsning Sogn";"Hedensted";"11. Hedensted";"Østjyllands Storkreds";"Midtjylland-Nordjylland";"20070101";"99991231"
"766003";"766";"72";"8";"3";"Ø. Snede Sogn";"Hedensted";"11. Hedensted";"Østjyllands Storkreds";"Midtjylland-Nordjylland";"20070101";"99991231"
"766004";"766";"72";"8";"3";"Daugård Og Ørum Sogne";"Hedensted";"11. Hedensted";"Østjyllands Storkreds";"Midtjylland-Nordjylland";"20070101";"99991231"
"766005";"766";"72";"8";"3";"Korning Sogn";"Hedensted";"11. Hedensted";"Østjyllands Storkreds";"Midtjylland-Nordjylland";"20070101";"99991231"
"766006";"766";"72";"8";"3";"Ølsted Og Eriknauer-Området";"Hedensted";"11. Hedensted";"Østjyllands Storkreds";"Midtjylland-Nordjylland";"20070101";"99991231"
"766007";"766";"72";"8";"3";"Juelsminde";"Hedensted";"11. Hedensted";"Østjyllands Storkreds";"Midtjylland-Nordjylland";"20070101";"20101231"
"766008";"766";"72";"8";"3";"As";"Hedensted";"11. Hedensted";"Østjyllands Storkreds";"Midtjylland-Nordjylland";"20070101";"99991231"
"766009";"766";"72";"8";"3";"Klakring";"Hedensted";"11. Hedensted";"Østjyllands Storkreds";"Midtjylland-Nordjylland";"20070101";"20101231"
"766010";"766";"72";"8";"3";"Barrit";"Hedensted";"11. Hedensted";"Østjyllands Storkreds";"Midtjylland-Nordjylland";"20070101";"99991231"
"766011";"766";"72";"8";"3";"Bjerre";"Hedensted";"11. Hedensted";"Østjyllands Storkreds";"Midtjylland-Nordjylland";"20070101";"99991231"
"766012";"766";"72";"8";"3";"Hornsyld";"Hedensted";"11. Hedensted";"Østjyllands Storkreds";"Midtjylland-Nordjylland";"20070101";"99991231"
"766013";"766";"72";"8";"3";"Stouby";"Hedensted";"11. Hedensted";"Østjyllands Storkreds";"Midtjylland-Nordjylland";"20070101";"99991231"
"766014";"766";"72";"8";"3";"Rårup";"Hedensted";"11. Hedensted";"Østjyllands Storkreds";"Midtjylland-Nordjylland";"20070101";"99991231"
"766015";"766";"72";"8";"3";"Glud";"Hedensted";"11. Hedensted";"Østjyllands Storkreds";"Midtjylland-Nordjylland";"20070101";"99991231"
"766016";"766";"72";"8";"3";"Hjarnø";"Hedensted";"11. Hedensted";"Østjyllands Storkreds";"Midtjylland-Nordjylland";"20070101";"99991231"
"766017";"766";"72";"8";"3";"Rask Mølle";"Hedensted";"11. Hedensted";"Østjyllands Storkreds";"Midtjylland-Nordjylland";"20070101";"99991231"
"766018";"766";"72";"8";"3";"Hvirring";"Hedensted";"11. Hedensted";"Østjyllands Storkreds";"Midtjylland-Nordjylland";"20070101";"99991231"
"766019";"766";"72";"8";"3";"Hornborg";"Hedensted";"11. Hedensted";"Østjyllands Storkreds";"Midtjylland-Nordjylland";"20070101";"99991231"
"766020";"766";"72";"8";"3";"Lindved";"Hedensted";"11. Hedensted";"Østjyllands Storkreds";"Midtjylland-Nordjylland";"20070101";"99991231"
"766021";"766";"72";"8";"3";"Tørring";"Hedensted";"11. Hedensted";"Østjyllands Storkreds";"Midtjylland-Nordjylland";"20070101";"99991231"
"766022";"766";"72";"8";"3";"Uldum";"Hedensted";"11. Hedensted";"Østjyllands Storkreds";"Midtjylland-Nordjylland";"20070101";"99991231"
"766023";"766";"72";"8";"3";"Aale";"Hedensted";"11. Hedensted";"Østjyllands Storkreds";"Midtjylland-Nordjylland";"20070101";"99991231"
"766024";"766";"72";"8";"3";"Ølholm";"Hedensted";"11. Hedensted";"Østjyllands Storkreds";"Midtjylland-Nordjylland";"20070101";"99991231"
"766025";"766";"72";"8";"3";"Hjortsvang";"Hedensted";"11. Hedensted";"Østjyllands Storkreds";"Midtjylland-Nordjylland";"20070101";"99991231"
"773001";"773";"87";"10";"3";"Sejerslev";"Morsø";"4. Thisted";"Nordjyllands Storkreds";"Midtjylland-Nordjylland";"20070101";"99991231"
"773002";"773";"87";"10";"3";"Flade";"Morsø";"4. Thisted";"Nordjyllands Storkreds";"Midtjylland-Nordjylland";"20070101";"99991231"
"773003";"773";"87";"10";"3";"Bjergby";"Morsø";"4. Thisted";"Nordjyllands Storkreds";"Midtjylland-Nordjylland";"20070101";"99991231"
"773004";"773";"87";"10";"3";"Sundby";"Morsø";"4. Thisted";"Nordjyllands Storkreds";"Midtjylland-Nordjylland";"20070101";"99991231"
"773005";"773";"87";"10";"3";"Solbjerg";"Morsø";"4. Thisted";"Nordjyllands Storkreds";"Midtjylland-Nordjylland";"20070101";"99991231"
"773006";"773";"87";"10";"3";"Thorup";"Morsø";"4. Thisted";"Nordjyllands Storkreds";"Midtjylland-Nordjylland";"20070101";"99991231"
"773007";"773";"87";"10";"3";"Ø. Jølby";"Morsø";"4. Thisted";"Nordjyllands Storkreds";"Midtjylland-Nordjylland";"20070101";"99991231"
"773008";"773";"87";"10";"3";"Erslev";"Morsø";"4. Thisted";"Nordjyllands Storkreds";"Midtjylland-Nordjylland";"20070101";"99991231"
"773009";"773";"87";"10";"3";"Tødsø";"Morsø";"4. Thisted";"Nordjyllands Storkreds";"Midtjylland-Nordjylland";"20070101";"99991231"
"773010";"773";"87";"10";"3";"Frøslev";"Morsø";"4. Thisted";"Nordjyllands Storkreds";"Midtjylland-Nordjylland";"20070101";"99991231"
"773011";"773";"87";"10";"3";"Tæbring";"Morsø";"4. Thisted";"Nordjyllands Storkreds";"Midtjylland-Nordjylland";"20070101";"99991231"
"773012";"773";"87";"10";"3";"Fredsø";"Morsø";"4. Thisted";"Nordjyllands Storkreds";"Midtjylland-Nordjylland";"20070101";"99991231"
"773013";"773";"87";"10";"3";"Vils";"Morsø";"4. Thisted";"Nordjyllands Storkreds";"Midtjylland-Nordjylland";"20070101";"99991231"
"773014";"773";"87";"10";"3";"Karby";"Morsø";"4. Thisted";"Nordjyllands Storkreds";"Midtjylland-Nordjylland";"20070101";"99991231"
"773015";"773";"87";"10";"3";"Redsted";"Morsø";"4. Thisted";"Nordjyllands Storkreds";"Midtjylland-Nordjylland";"20070101";"99991231"
"773016";"773";"87";"10";"3";"Ørding";"Morsø";"4. Thisted";"Nordjyllands Storkreds";"Midtjylland-Nordjylland";"20070101";"99991231"
"773017";"773";"87";"10";"3";"Ø. Assels";"Morsø";"4. Thisted";"Nordjyllands Storkreds";"Midtjylland-Nordjylland";"20070101";"99991231"
"773018";"773";"87";"10";"3";"Nykøbing";"Morsø";"4. Thisted";"Nordjyllands Storkreds";"Midtjylland-Nordjylland";"20070101";"99991231"
"779001";"779";"74";"9";"3";"Aakjær";"Skive";"2. Skive";"Vestjyllands Storkreds";"Midtjylland-Nordjylland";"20070101";"99991231"
"779002";"779";"74";"9";"3";"Skivehus";"Skive";"2. Skive";"Vestjyllands Storkreds";"Midtjylland-Nordjylland";"20070101";"99991231"
"779003";"779";"74";"9";"3";"Brårup";"Skive";"2. Skive";"Vestjyllands Storkreds";"Midtjylland-Nordjylland";"20070101";"99991231"
"779004";"779";"74";"9";"3";"Højslev";"Skive";"2. Skive";"Vestjyllands Storkreds";"Midtjylland-Nordjylland";"20070101";"99991231"
"779005";"779";"74";"9";"3";"Ørslevkloster";"Skive";"2. Skive";"Vestjyllands Storkreds";"Midtjylland-Nordjylland";"20070101";"99991231"
"779006";"779";"74";"9";"3";"Rønbjerg";"Skive";"2. Skive";"Vestjyllands Storkreds";"Midtjylland-Nordjylland";"20070101";"99991231"
"779007";"779";"74";"9";"3";"Hem";"Skive";"2. Skive";"Vestjyllands Storkreds";"Midtjylland-Nordjylland";"20070101";"99991231"
"779008";"779";"74";"9";"3";"Lihme";"Skive";"2. Skive";"Vestjyllands Storkreds";"Midtjylland-Nordjylland";"20070101";"99991231"
"779009";"779";"74";"9";"3";"Oddense - Otting";"Skive";"2. Skive";"Vestjyllands Storkreds";"Midtjylland-Nordjylland";"20070101";"99991231"
"779010";"779";"74";"9";"3";"Rødding";"Skive";"2. Skive";"Vestjyllands Storkreds";"Midtjylland-Nordjylland";"20070101";"99991231"
"779011";"779";"74";"9";"3";"Glyngøre";"Skive";"2. Skive";"Vestjyllands Storkreds";"Midtjylland-Nordjylland";"20070101";"99991231"
"779012";"779";"74";"9";"3";"Durup";"Skive";"2. Skive";"Vestjyllands Storkreds";"Midtjylland-Nordjylland";"20070101";"99991231"
"779013";"779";"74";"9";"3";"Roslev";"Skive";"2. Skive";"Vestjyllands Storkreds";"Midtjylland-Nordjylland";"20070101";"99991231"
"779014";"779";"74";"9";"3";"Hjerk-Harre";"Skive";"2. Skive";"Vestjyllands Storkreds";"Midtjylland-Nordjylland";"20070101";"20101231"
"779015";"779";"74";"9";"3";"Balling";"Skive";"2. Skive";"Vestjyllands Storkreds";"Midtjylland-Nordjylland";"20070101";"99991231"
"779016";"779";"74";"9";"3";"Brøndum - Hvidbjerg";"Skive";"2. Skive";"Vestjyllands Storkreds";"Midtjylland-Nordjylland";"20070101";"20101231"
"779017";"779";"74";"9";"3";"Håsum - Ramsing";"Skive";"2. Skive";"Vestjyllands Storkreds";"Midtjylland-Nordjylland";"20070101";"20150530"
"779018";"779";"74";"9";"3";"Krejbjerg";"Skive";"2. Skive";"Vestjyllands Storkreds";"Midtjylland-Nordjylland";"20070101";"20101231"
"779019";"779";"74";"9";"3";"Lem - Vejby";"Skive";"2. Skive";"Vestjyllands Storkreds";"Midtjylland-Nordjylland";"20070101";"20150530"
"779020";"779";"74";"9";"3";"Fur";"Skive";"2. Skive";"Vestjyllands Storkreds";"Midtjylland-Nordjylland";"20070101";"99991231"
"779021";"779";"74";"9";"3";"Selde";"Skive";"2. Skive";"Vestjyllands Storkreds";"Midtjylland-Nordjylland";"20070101";"20140331"
"779022";"779";"74";"9";"3";"Thorum";"Skive";"2. Skive";"Vestjyllands Storkreds";"Midtjylland-Nordjylland";"20070101";"20101231"
"779023";"779";"74";"9";"3";"Thise";"Skive";"2. Skive";"Vestjyllands Storkreds";"Midtjylland-Nordjylland";"20070101";"20101231"
"779024";"779";"74";"9";"3";"Breum";"Skive";"2. Skive";"Vestjyllands Storkreds";"Midtjylland-Nordjylland";"20070101";"20140331"
"779025";"779";"74";"9";"3";"Jebjerg-Lyby";"Skive";"2. Skive";"Vestjyllands Storkreds";"Midtjylland-Nordjylland";"20070101";"20140331"
"787001";"787";"87";"10";"3";"Thisted By";"Thisted";"4. Thisted";"Nordjyllands Storkreds";"Midtjylland-Nordjylland";"20070101";"99991231"
"787002";"787";"87";"10";"3";"Harring-Stagstrup";"Thisted";"4. Thisted";"Nordjyllands Storkreds";"Midtjylland-Nordjylland";"20070101";"99991231"
"787003";"787";"87";"10";"3";"Hillerslev-Kåstrup";"Thisted";"4. Thisted";"Nordjyllands Storkreds";"Midtjylland-Nordjylland";"20070101";"99991231"
"787004";"787";"87";"10";"3";"Hundborg-Jannerup";"Thisted";"4. Thisted";"Nordjyllands Storkreds";"Midtjylland-Nordjylland";"20070101";"99991231"
"787005";"787";"87";"10";"3";"Vorupør";"Thisted";"4. Thisted";"Nordjyllands Storkreds";"Midtjylland-Nordjylland";"20070101";"99991231"
"787006";"787";"87";"10";"3";"Nors-Tved";"Thisted";"4. Thisted";"Nordjyllands Storkreds";"Midtjylland-Nordjylland";"20070101";"99991231"
"787007";"787";"87";"10";"3";"Sennels";"Thisted";"4. Thisted";"Nordjyllands Storkreds";"Midtjylland-Nordjylland";"20070101";"99991231"
"787008";"787";"87";"10";"3";"Sjørring-Thorsted";"Thisted";"4. Thisted";"Nordjyllands Storkreds";"Midtjylland-Nordjylland";"20070101";"99991231"
"787009";"787";"87";"10";"3";"Skjoldborg-Kallerup";"Thisted";"4. Thisted";"Nordjyllands Storkreds";"Midtjylland-Nordjylland";"20070101";"99991231"
"787010";"787";"87";"10";"3";"Snedsted-Nørhå";"Thisted";"4. Thisted";"Nordjyllands Storkreds";"Midtjylland-Nordjylland";"20070101";"99991231"
"787011";"787";"87";"10";"3";"Sønderhå-Hørsted";"Thisted";"4. Thisted";"Nordjyllands Storkreds";"Midtjylland-Nordjylland";"20070101";"99991231"
"787012";"787";"87";"10";"3";"Thisted Landsogn";"Thisted";"4. Thisted";"Nordjyllands Storkreds";"Midtjylland-Nordjylland";"20070101";"99991231"
"787013";"787";"87";"10";"3";"Vang-Tvorup";"Thisted";"4. Thisted";"Nordjyllands Storkreds";"Midtjylland-Nordjylland";"20070101";"99991231"
"787014";"787";"87";"10";"3";"Skinnerup, V Og Ø Vandet";"Thisted";"4. Thisted";"Nordjyllands Storkreds";"Midtjylland-Nordjylland";"20070101";"99991231"
"787015";"787";"87";"10";"3";"Øsløs, Vesløs Og Arup";"Thisted";"4. Thisted";"Nordjyllands Storkreds";"Midtjylland-Nordjylland";"20070101";"99991231"
"787016";"787";"87";"10";"3";"Østerild, Hunstrup";"Thisted";"4. Thisted";"Nordjyllands Storkreds";"Midtjylland-Nordjylland";"20070101";"99991231"
"787017";"787";"87";"10";"3";"Hanstholm";"Thisted";"4. Thisted";"Nordjyllands Storkreds";"Midtjylland-Nordjylland";"20070101";"99991231"
"787018";"787";"87";"10";"3";"Ræhr/Vigsø";"Thisted";"4. Thisted";"Nordjyllands Storkreds";"Midtjylland-Nordjylland";"20070101";"99991231"
"787019";"787";"87";"10";"3";"Klitmøller";"Thisted";"4. Thisted";"Nordjyllands Storkreds";"Midtjylland-Nordjylland";"20070101";"99991231"
"787020";"787";"87";"10";"3";"Frøstrup";"Thisted";"4. Thisted";"Nordjyllands Storkreds";"Midtjylland-Nordjylland";"20070101";"99991231"
"787021";"787";"87";"10";"3";"Lild";"Thisted";"4. Thisted";"Nordjyllands Storkreds";"Midtjylland-Nordjylland";"20070101";"99991231"
"787023";"787";"87";"10";"3";"Bedsted";"Thisted";"4. Thisted";"Nordjyllands Storkreds";"Midtjylland-Nordjylland";"20070101";"99991231"
"787024";"787";"87";"10";"3";"Hurup";"Thisted";"4. Thisted";"Nordjyllands Storkreds";"Midtjylland-Nordjylland";"20070101";"99991231"
"787025";"787";"87";"10";"3";"Koldby";"Thisted";"4. Thisted";"Nordjyllands Storkreds";"Midtjylland-Nordjylland";"20070101";"99991231"
"787026";"787";"87";"10";"3";"Vestervig";"Thisted";"4. Thisted";"Nordjyllands Storkreds";"Midtjylland-Nordjylland";"20070101";"99991231"
"787027";"787";"87";"10";"3";"Ydby";"Thisted";"4. Thisted";"Nordjyllands Storkreds";"Midtjylland-Nordjylland";"20070101";"99991231"
"791001";"791";"75";"9";"3";"Frederiks";"Viborg";"3. Viborg Vest";"Vestjyllands Storkreds";"Midtjylland-Nordjylland";"20070101";"99991231"
"791002";"791";"75";"9";"3";"Hald Ege";"Viborg";"3. Viborg Vest";"Vestjyllands Storkreds";"Midtjylland-Nordjylland";"20090701";"99991231"
"791003";"791";"75";"9";"3";"Karup";"Viborg";"3. Viborg Vest";"Vestjyllands Storkreds";"Midtjylland-Nordjylland";"20090701";"99991231"
"791004";"791";"75";"9";"3";"Løgstrup";"Viborg";"3. Viborg Vest";"Vestjyllands Storkreds";"Midtjylland-Nordjylland";"20090701";"99991231"
"791005";"791";"75";"9";"3";"Mønsted";"Viborg";"3. Viborg Vest";"Vestjyllands Storkreds";"Midtjylland-Nordjylland";"20090701";"99991231"
"791006";"791";"75";"9";"3";"Stoholm";"Viborg";"3. Viborg Vest";"Vestjyllands Storkreds";"Midtjylland-Nordjylland";"20090701";"99991231"
"791007";"791";"75";"9";"3";"Vridsted";"Viborg";"3. Viborg Vest";"Vestjyllands Storkreds";"Midtjylland-Nordjylland";"20090701";"99991231"
"791008";"791";"75";"9";"3";"Viborg";"Viborg";"3. Viborg Vest";"Vestjyllands Storkreds";"Midtjylland-Nordjylland";"20090701";"99991231"
"791009";"791";"76";"9";"3";"Bjerringbro Nord";"Viborg";"4. Viborg Øst";"Vestjyllands Storkreds";"Midtjylland-Nordjylland";"20090701";"99991231"
"791010";"791";"76";"9";"3";"Bjerringbro Syd";"Viborg";"4. Viborg Øst";"Vestjyllands Storkreds";"Midtjylland-Nordjylland";"20090701";"99991231"
"791011";"791";"76";"9";"3";"Hammershøj";"Viborg";"4. Viborg Øst";"Vestjyllands Storkreds";"Midtjylland-Nordjylland";"20090701";"99991231"
"791012";"791";"76";"9";"3";"Møldrup";"Viborg";"4. Viborg Øst";"Vestjyllands Storkreds";"Midtjylland-Nordjylland";"20090701";"99991231"
"791013";"791";"76";"9";"3";"Overlund";"Viborg";"4. Viborg Øst";"Vestjyllands Storkreds";"Midtjylland-Nordjylland";"20090701";"99991231"
"791014";"791";"76";"9";"3";"Rødding";"Viborg";"4. Viborg Øst";"Vestjyllands Storkreds";"Midtjylland-Nordjylland";"20090701";"99991231"
"791015";"791";"76";"9";"3";"Rødkærsbro";"Viborg";"4. Viborg Øst";"Vestjyllands Storkreds";"Midtjylland-Nordjylland";"20090701";"99991231"
"791016";"791";"76";"9";"3";"Skals";"Viborg";"4. Viborg Øst";"Vestjyllands Storkreds";"Midtjylland-Nordjylland";"20090701";"99991231"
"791017";"791";"76";"9";"3";"Ørum";"Viborg";"4. Viborg Øst";"Vestjyllands Storkreds";"Midtjylland-Nordjylland";"20090701";"99991231"
"810001";"810";"86";"10";"3";"Agersted";"Brønderslev-Dronninglund";"3. Brønderslev";"Nordjyllands Storkreds";"Midtjylland-Nordjylland";"20070101";"99991231"
"810002";"810";"86";"10";"3";"Asaa";"Brønderslev-Dronninglund";"3. Brønderslev";"Nordjyllands Storkreds";"Midtjylland-Nordjylland";"20070101";"99991231"
"810003";"810";"86";"10";"3";"Dronninglund";"Brønderslev-Dronninglund";"3. Brønderslev";"Nordjyllands Storkreds";"Midtjylland-Nordjylland";"20070101";"99991231"
"810004";"810";"86";"10";"3";"Flauenskjold";"Brønderslev-Dronninglund";"3. Brønderslev";"Nordjyllands Storkreds";"Midtjylland-Nordjylland";"20070101";"99991231"
"810005";"810";"86";"10";"3";"Hjallerup";"Brønderslev-Dronninglund";"3. Brønderslev";"Nordjyllands Storkreds";"Midtjylland-Nordjylland";"20070101";"99991231"
"810006";"810";"86";"10";"3";"Klokkerholm";"Brønderslev-Dronninglund";"3. Brønderslev";"Nordjyllands Storkreds";"Midtjylland-Nordjylland";"20070101";"99991231"
"810007";"810";"86";"10";"3";"Thorup";"Brønderslev-Dronninglund";"3. Brønderslev";"Nordjyllands Storkreds";"Midtjylland-Nordjylland";"20070101";"20140331"
"810008";"810";"86";"10";"3";"Ørum";"Brønderslev-Dronninglund";"3. Brønderslev";"Nordjyllands Storkreds";"Midtjylland-Nordjylland";"20070101";"20140331"
"810010";"810";"86";"10";"3";"Brønderslev";"Brønderslev-Dronninglund";"3. Brønderslev";"Nordjyllands Storkreds";"Midtjylland-Nordjylland";"20070101";"99991231"
"810034";"810";"86";"10";"3";"Stenum";"Brønderslev-Dronninglund";"3. Brønderslev";"Nordjyllands Storkreds";"Midtjylland-Nordjylland";"20070101";"99991231"
"810036";"810";"86";"10";"3";"Ø. Hjermitslev";"Brønderslev-Dronninglund";"3. Brønderslev";"Nordjyllands Storkreds";"Midtjylland-Nordjylland";"20070101";"20140331"
"810040";"810";"86";"10";"3";"Thise";"Brønderslev-Dronninglund";"3. Brønderslev";"Nordjyllands Storkreds";"Midtjylland-Nordjylland";"20070101";"99991231"
"810050";"810";"86";"10";"3";"Ø. Brønderslev";"Brønderslev-Dronninglund";"3. Brønderslev";"Nordjyllands Storkreds";"Midtjylland-Nordjylland";"20070101";"99991231"
"810056";"810";"86";"10";"3";"Hallund";"Brønderslev-Dronninglund";"3. Brønderslev";"Nordjyllands Storkreds";"Midtjylland-Nordjylland";"20070101";"99991231"
"810060";"810";"86";"10";"3";"Hellum";"Brønderslev-Dronninglund";"3. Brønderslev";"Nordjyllands Storkreds";"Midtjylland-Nordjylland";"20070101";"20140331"
"810070";"810";"86";"10";"3";"Jerslev";"Brønderslev-Dronninglund";"3. Brønderslev";"Nordjyllands Storkreds";"Midtjylland-Nordjylland";"20070101";"99991231"
"810074";"810";"86";"10";"3";"Sterup";"Brønderslev-Dronninglund";"3. Brønderslev";"Nordjyllands Storkreds";"Midtjylland-Nordjylland";"20070101";"20140331"
"810080";"810";"86";"10";"3";"Serritslev";"Brønderslev-Dronninglund";"3. Brønderslev";"Nordjyllands Storkreds";"Midtjylland-Nordjylland";"20070101";"99991231"
"813001";"813";"84";"10";"3";"Skagen";"Frederikshavn";"1. Frederikshavn";"Nordjyllands Storkreds";"Midtjylland-Nordjylland";"20070101";"99991231"
"813002";"813";"84";"10";"3";"Hulsig";"Frederikshavn";"1. Frederikshavn";"Nordjyllands Storkreds";"Midtjylland-Nordjylland";"20070101";"99991231"
"813003";"813";"84";"10";"3";"Ålbæk";"Frederikshavn";"1. Frederikshavn";"Nordjyllands Storkreds";"Midtjylland-Nordjylland";"20070101";"99991231"
"813004";"813";"84";"10";"3";"Jerup";"Frederikshavn";"1. Frederikshavn";"Nordjyllands Storkreds";"Midtjylland-Nordjylland";"20070101";"99991231"
"813005";"813";"84";"10";"3";"Elling";"Frederikshavn";"1. Frederikshavn";"Nordjyllands Storkreds";"Midtjylland-Nordjylland";"20070101";"99991231"
"813006";"813";"84";"10";"3";"Strandby";"Frederikshavn";"1. Frederikshavn";"Nordjyllands Storkreds";"Midtjylland-Nordjylland";"20070101";"99991231"
"813007";"813";"84";"10";"3";"Frederikshavn Nord";"Frederikshavn";"1. Frederikshavn";"Nordjyllands Storkreds";"Midtjylland-Nordjylland";"20070101";"99991231"
"813008";"813";"84";"10";"3";"Frederikshavn Midt";"Frederikshavn";"1. Frederikshavn";"Nordjyllands Storkreds";"Midtjylland-Nordjylland";"20070101";"99991231"
"813009";"813";"84";"10";"3";"Frederikshavn Syd";"Frederikshavn";"1. Frederikshavn";"Nordjyllands Storkreds";"Midtjylland-Nordjylland";"20070101";"99991231"
"813010";"813";"84";"10";"3";"Ravnshøj";"Frederikshavn";"1. Frederikshavn";"Nordjyllands Storkreds";"Midtjylland-Nordjylland";"20070101";"99991231"
"813011";"813";"84";"10";"3";"Gærum";"Frederikshavn";"1. Frederikshavn";"Nordjyllands Storkreds";"Midtjylland-Nordjylland";"20070101";"99991231"
"813012";"813";"84";"10";"3";"Sæby";"Frederikshavn";"1. Frederikshavn";"Nordjyllands Storkreds";"Midtjylland-Nordjylland";"20070101";"99991231"
"813013";"813";"84";"10";"3";"Brønden";"Frederikshavn";"1. Frederikshavn";"Nordjyllands Storkreds";"Midtjylland-Nordjylland";"20070101";"99991231"
"813014";"813";"84";"10";"3";"Dybvad";"Frederikshavn";"1. Frederikshavn";"Nordjyllands Storkreds";"Midtjylland-Nordjylland";"20070101";"99991231"
"813015";"813";"84";"10";"3";"Hørby";"Frederikshavn";"1. Frederikshavn";"Nordjyllands Storkreds";"Midtjylland-Nordjylland";"20070101";"99991231"
"813016";"813";"84";"10";"3";"Præstbro";"Frederikshavn";"1. Frederikshavn";"Nordjyllands Storkreds";"Midtjylland-Nordjylland";"20070101";"99991231"
"813017";"813";"84";"10";"3";"Thorshøj";"Frederikshavn";"1. Frederikshavn";"Nordjyllands Storkreds";"Midtjylland-Nordjylland";"20070101";"99991231"
"813018";"813";"84";"10";"3";"Understed";"Frederikshavn";"1. Frederikshavn";"Nordjyllands Storkreds";"Midtjylland-Nordjylland";"20070101";"99991231"
"813019";"813";"84";"10";"3";"Voerså";"Frederikshavn";"1. Frederikshavn";"Nordjyllands Storkreds";"Midtjylland-Nordjylland";"20070101";"99991231"
"813020";"813";"84";"10";"3";"Volstrup";"Frederikshavn";"1. Frederikshavn";"Nordjyllands Storkreds";"Midtjylland-Nordjylland";"20070101";"99991231"
"813021";"813";"84";"10";"3";"Østervrå";"Frederikshavn";"1. Frederikshavn";"Nordjyllands Storkreds";"Midtjylland-Nordjylland";"20070101";"99991231"
"813022";"813";"84";"10";"3";"Lyngså";"Frederikshavn";"1. Frederikshavn";"Nordjyllands Storkreds";"Midtjylland-Nordjylland";"20070101";"99991231"
"820001";"820";"88";"10";"3";"Aalestrup";"Vesthimmerlands";"5. Himmerland";"Nordjyllands Storkreds";"Midtjylland-Nordjylland";"20070101";"99991231"
"820002";"820";"88";"10";"3";"Farsø";"Vesthimmerlands";"5. Himmerland";"Nordjyllands Storkreds";"Midtjylland-Nordjylland";"20070101";"99991231"
"820003";"820";"88";"10";"3";"Strandby";"Vesthimmerlands";"5. Himmerland";"Nordjyllands Storkreds";"Midtjylland-Nordjylland";"20070101";"99991231"
"820004";"820";"88";"10";"3";"Simested";"Vesthimmerlands";"5. Himmerland";"Nordjyllands Storkreds";"Midtjylland-Nordjylland";"20070101";"20101231"
"820005";"820";"88";"10";"3";"Hvalpsund";"Vesthimmerlands";"5. Himmerland";"Nordjyllands Storkreds";"Midtjylland-Nordjylland";"20070101";"99991231"
"820006";"820";"88";"10";"3";"Ullits";"Vesthimmerlands";"5. Himmerland";"Nordjyllands Storkreds";"Midtjylland-Nordjylland";"20070101";"20101231"
"820007";"820";"88";"10";"3";"Gedsted";"Vesthimmerlands";"5. Himmerland";"Nordjyllands Storkreds";"Midtjylland-Nordjylland";"20070101";"99991231"
"820008";"820";"88";"10";"3";"Fjelsø";"Vesthimmerlands";"5. Himmerland";"Nordjyllands Storkreds";"Midtjylland-Nordjylland";"20070101";"20101231"
"820009";"820";"88";"10";"3";"Vester Hornum";"Vesthimmerlands";"5. Himmerland";"Nordjyllands Storkreds";"Midtjylland-Nordjylland";"20070101";"99991231"
"820010";"820";"88";"10";"3";"Løgstør";"Vesthimmerlands";"5. Himmerland";"Nordjyllands Storkreds";"Midtjylland-Nordjylland";"20070101";"99991231"
